genres,release_date,price,item_id,developer
"['Indie', 'Strategy']",2017-02-06,2.99,583190,Turbo Tape Games
"['Action', 'Indie', 'RPG']",2017-02-03,0.99,587800,UroboroStudio
"['Action', 'Indie', 'RPG']",2017-02-06,4.99,323410,"Hopoo Games, LLC"
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Sports']",2016-12-09,19.99,556230,Ivanovich Games
['RPG'],2017-02-07,29.99,527270,"KOEI TECMO GAMES CO., LTD."
"['Action', 'RPG']",2017-02-07,Free,565230,BANDAI NAMCO Studios Inc.
"['Action', 'RPG']",2017-02-07,11.99,528052,BANDAI NAMCO Studios Inc.
"['Action', 'RPG']",2017-02-07,5.99,528055,BANDAI NAMCO Studios Inc.
"['Action', 'Indie']",2017-02-07,2.99,586520,Drop_Dead_Fred (Фред)
"['Action', 'Adventure', 'Indie']",2017-02-07,2.99,581010,Pirate Games
['Simulation'],2017-02-08,19.99,376972,Romantic Railroads
"['Casual', 'Indie', 'Sports', 'Early Access']",2017-02-08,6.99,552690,Sweet Roll Studio LLC.
['Strategy'],2017-02-08,0.99,584800,Cult Software
"['Casual', 'Indie', 'Simulation']",2017-02-08,5.99,575990,Warlock Arts
"['Indie', 'Strategy']",2017-02-08,4.99,577560,Maru Games
"['Racing', 'Simulation', 'Sports']",2017-02-08,2.99,591880,Peak Angle Team
['Simulation'],2017-02-09,26.99,244030,Bohemia Interactive
['Simulation'],2017-02-09,24.99,556219,Toposim
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2017-02-10,0.99,591730,GamersHype Productions
"['Indie', 'Simulation']",2017-02-10,1.99,588600,SCS Software
"['Indie', 'Simulation']",2017-02-10,1.99,558243,SCS Software
"['Casual', 'RPG', 'Strategy']",2017-02-10,8.99,582530,Lorenzo Bellincampi
['Simulation'],2017-02-10,4.99,513106,Just Trains
['Simulation'],2017-02-10,4.99,513107,Just Trains
"['Casual', 'Free to Play', 'Indie']",2017-02-10,Free To Play,588180,Schrolab
"['Action', 'Casual', 'Indie']",2017-02-10,2.99,572180,Mighty Mob Games
['Simulation'],2017-02-10,Free To Play,587290,Ran
['Simulation'],2017-02-10,19.99,556220,Toposim
"['Adventure', 'Indie', 'Strategy']",2017-02-10,Free To Play,590450,Mortis Games
"['Adventure', 'Casual']",2017-02-10,9.99,586720,Elephant Games
"['Action', 'Casual', 'Indie', 'Simulation']",2017-02-01,0.99,575910,Brimo Studio
"['Action', 'Casual', 'Indie']",2017-02-11,0.99,588420,"oblomysh,EHTechnology"
"['Action', 'Adventure', 'Casual', 'Indie']",2017-02-11,0.99,575780,Indie Games Studio
"['Casual', 'Indie', 'Simulation']",2017-02-13,10.99,410840,"Sebastian Nigro,Panos Tzimas"
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities', 'Video Production', 'Web Publishing']",2017-02-13,14.99,564680,SoftWeir Inc.
"['Simulation', 'Strategy']",2017-02-13,14.99,576260,Hermes Interactive
"['Adventure', 'Indie']",2017-02-13,6.99,563810,Fumiko Game Studio
"['Action', 'Free to Play', 'Indie', 'Racing', 'Sports', 'Strategy']",2017-02-13,14.99,587413,Hoplon
['Action'],2017-02-13,39.99,591800,"Ubisoft Montreal,Ubisoft Quebec,Ubisoft Toronto,Blue Byte"
['Action'],2017-02-13,59.99,304390,"Ubisoft Montreal,Ubisoft Quebec,Ubisoft Toronto,Blue Byte"
"['Action', 'Casual', 'Indie']",2017-02-13,2.99,577160,"Mighty Studios, LLC"
"['Action', 'Indie']",2017-02-13,0.99,580880,Frank J Sudol
['Adventure'],2017-02-14,9.99,558320,Zero Degrees Games
"['Indie', 'Strategy']",2017-02-14,9.99,528180,DIGIDICED
"['Adventure', 'Casual', 'Indie']",2017-02-14,4.99,450170,DazlogStudio
"['Action', 'Indie']",2017-02-14,9.99,412760,Rusty Bolt
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",2017-02-14,4.99,591490,DL Softworks
"['Action', 'Free to Play', 'Strategy']",2017-02-14,Free to Play,445720,DR Studios
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",2017-02-14,9.99,591492,DL Softworks
"['Adventure', 'Casual']",2017-02-14,9.99,567240,Big Fish Studios
['RPG'],2017-02-14,5.99,555120,"IDEA FACTORY,COMPILE HEART"
"['Adventure', 'RPG']",2017-02-14,49.99,524580,"IDEA FACTORY,COMPILE HEART"
['RPG'],2017-02-14,0.99,524592,"IDEA FACTORY,COMPILE HEART"
['RPG'],2017-02-14,0.99,524596,"IDEA FACTORY,COMPILE HEART"
['RPG'],2017-02-14,0.99,524595,"IDEA FACTORY,COMPILE HEART"
['RPG'],2017-02-14,0.99,524594,"IDEA FACTORY,COMPILE HEART"
['RPG'],2017-02-14,0.99,524593,"IDEA FACTORY,COMPILE HEART"
['RPG'],2017-02-14,0.99,524591,"IDEA FACTORY,COMPILE HEART"
"['Casual', 'Indie']",2017-02-14,0.99,587810,Snkl Studio
['RPG'],2017-02-14,0.99,524590,"IDEA FACTORY,COMPILE HEART"
"['Action', 'Casual', 'Indie']",2017-02-15,1.99,591010,Rumata Lab
"['Adventure', 'Casual', 'Indie']",2017-02-15,7.99,435400,"Adriaan de Jongh,Sylvain Tegroeg"
"['Adventure', 'Indie', 'Simulation']",2017-02-15,4.99,593430,Daylight Studios
['Simulation'],2017-02-15,4.99,513103,virtualRailroads
['Simulation'],2017-02-15,4.99,513101,virtualRailroads
['Simulation'],2017-02-15,4.99,513100,virtualRailroads
"['Action', 'Indie']",2017-02-15,5.99,564040,ASTRO PORT
"['Action', 'Indie']",2017-02-15,4.99,573870,"L. Stotch,Vladimir Soldatov"
"['Action', 'Indie', 'RPG']",2017-02-15,5.99,561450,playchocolate
"['Indie', 'Strategy', 'Early Access']",2017-02-15,14.99,464950,Studio Wumpus
"['Casual', 'Indie']",2016-07-01,4.99,582620,Inaccurate Interactive
['Indie'],2017-02-15,9.99,586240,Kayabros
"['Adventure', 'Indie']",2017-02-15,4.99,583140,Exordium Games
"['Adventure', 'Simulation', 'Sports']",2017-02-16,29.99,518790,Expansive Worlds
"['Design &amp; Illustration', 'Education', 'Utilities']",2017-02-16,99.99,570090,ByteRockers' Games
"['Action', 'Indie']",2017-02-15,5.99,552940,Sagnithi Systems Technology Solutions LLP
"['Action', 'Indie']",2017-02-16,1.99,488120,Quad-Games
['Simulation'],2017-02-16,19.99,448199,Dovetail Games
['Simulation'],2017-02-16,39.99,448192,Dovetail Games
"['Casual', 'Free to Play', 'Indie', 'Simulation']",2017-02-16,Free,590280,Skylar Stickley
['Strategy'],2017-02-16,9.99,540250,HexWar Games
"['Indie', 'Simulation', 'Strategy']",2017-02-16,2.99,520642,"Stardock Entertainment,Oxide Games"
"['Casual', 'Indie']",2017-02-16,3.99,592340,Games++
"['Indie', 'Simulation', 'Strategy']",2017-02-16,2.99,520640,"Stardock Entertainment,Oxide Games"
"['Indie', 'Simulation', 'Strategy']",2017-02-16,2.99,520643,"Stardock Entertainment,Oxide Games"
"['Indie', 'Simulation', 'Strategy']",2017-02-16,2.99,520644,"Stardock Entertainment,Oxide Games"
['Racing'],2017-02-17,4.99,561813,Monster Games
"['Action', 'Adventure', 'Indie']",2017-02-17,1.99,592130,4FreaksFiction
"['Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']",2017-02-17,8.99,571740,Perfuse Entertainment
['Racing'],2017-02-17,Free,587500,Monster Games
"['Adventure', 'Casual', 'Indie']",2017-02-17,4.99,545660,Koreez
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",2017-02-17,9.99,455690,DL Softworks
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2017-02-17,4.99,576420,IBOLOGY LLC
"['Casual', 'Indie']",2017-02-17,5.99,533580,Blake Garner
"['Indie', 'Strategy']",2017-02-21,19.99,485980,Cats Who Play
"['Casual', 'Indie']",2017-02-20,0.99,591420,Quiet River
"['Adventure', 'Casual', 'Indie']",1997-06-19,9.99,359420,"Presto Studios, Inc."
"['Action', 'Indie', 'Strategy']",2017-02-20,1.99,589640,AirWave Games
"['Action', 'Casual', 'Indie', 'Simulation']",2017-02-20,0.99,585550,"hyperboreanGames,Svarog Studios"
"['Action', 'Indie']",2017-02-20,1.99,463480,Gameland Studios
"['Casual', 'Indie']",2017-02-21,0.99,596960,"hyperboreanGames,Svarog Studios"
"['Action', 'Adventure', 'Casual', 'Indie']",2017-02-20,0.99,546400,White Dog
"['Indie', 'Racing', 'Simulation']",2017-02-20,2.99,361840,Red Dot Games
"['Adventure', 'Casual', 'Strategy']",2017-02-20,3.99,566140,TarbuttonStudio
"['Adventure', 'Casual', 'Indie', 'RPG']",2017-02-20,2.99,463880,Falling Star Studio
['Strategy'],2017-02-20,3.99,314610,Gamesare
"['Action', 'Adventure']",2017-02-20,9.99,529930,"CAPCOM Co., Ltd."
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",2017-02-21,4.99,591493,DL Softworks
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",2017-02-21,2.99,591491,DL Softworks
"['Action', 'Casual', 'Indie']",2017-02-21,Free,529720,Robert Pelloni
"['Action', 'Adventure', 'Indie']",2017-02-21,0.99,593290,"YarGri,EHTechnology"
"['Action', 'Indie', 'Early Access']",2017-02-21,4.99,586170,phime studio LLC
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",2017-02-21,6.99,574673,Virtual Racing Industries Ltd.
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",2017-02-21,9.99,574672,Virtual Racing Industries Ltd.
['Racing'],2017-02-21,9.99,587080,Monster Games
"['Casual', 'Indie']",2017-02-21,9.99,549390,Stolpskott Studios
"['Action', 'Indie', 'Racing', 'Sports']",2017-02-21,1.99,457194,"Psyonix, Inc."
"['Action', 'Indie', 'Racing', 'Sports']",2017-02-21,1.99,457191,"Psyonix, Inc."
"['Action', 'Adventure', 'Indie', 'RPG']",2017-02-21,9.99,428980,Soverance Studios
['Action'],2017-02-21,59.99,502280,"KOEI TECMO GAMES CO., LTD."
['Adventure'],2017-02-21,19.99,481510,Infinite Fall
"['Action', 'Indie']",2017-02-21,18.99,523610,Polygon Art
"['Action', 'RPG']",2017-02-21,Free,565250,BANDAI NAMCO Studios Inc.
"['Action', 'RPG']",2017-02-21,6.99,528056,BANDAI NAMCO Studios Inc.
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",2017-02-21,14.99,342640,Quadro Delta
"['Indie', 'Strategy']",2017-02-21,5.99,582960,WayForward
['Action'],2017-02-21,Free to Play,569710,"KOEI TECMO GAMES CO., LTD."
"['Adventure', 'Casual']",2017-02-21,9.99,591470,Mad Head Games
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",2017-02-21,4.99,596110,"Quadro Delta,Kole Audio Solutions"
['Strategy'],2017-02-21,19.99,521700,"KOEI TECMO GAMES CO., LTD."
['Strategy'],2017-02-21,19.99,521710,"KOEI TECMO GAMES CO., LTD."
['Strategy'],2017-02-21,12.99,521680,"KOEI TECMO GAMES CO., LTD."
['Action'],2017-02-21,3.49,569711,"KOEI TECMO GAMES CO., LTD."
['Action'],2017-02-21,3.49,569712,"KOEI TECMO GAMES CO., LTD."
['Action'],2017-02-21,3.49,569713,"KOEI TECMO GAMES CO., LTD."
['Action'],2017-02-21,3.49,569714,"KOEI TECMO GAMES CO., LTD."
['Action'],2017-02-21,3.49,569715,"KOEI TECMO GAMES CO., LTD."
"['Action', 'Indie', 'Racing', 'Simulation', 'Sports']",2017-02-21,8.99,586980,MadOut Games
"['Action', 'Adventure', 'Indie', 'RPG']",2017-02-22,9.99,506870,Ludomotion
"['Racing', 'Simulation', 'Sports']",2017-02-22,5.99,583730,Milestone S.r.l.
['Simulation'],2017-02-22,18.99,556218,First Class Simulations
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2001-06-27,Free To Play,396280,Funcom
"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Sports', 'Strategy']",2017-02-22,7.99,583110,Joycity
"['Adventure', 'Indie', 'RPG']",2017-02-22,3.99,585180,Abigail Corfman
"['Action', 'Indie']",2017-02-22,14.99,359840,Klonk Games
"['Action', 'Indie', 'Simulation']",2017-02-21,4.99,595320,The_Kiddy
"['Adventure', 'Casual', 'Indie']",2017-02-22,3.99,372330,BurstRay Games
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2017-02-22,19.99,466560,Shiro Games
"['Adventure', 'Casual']",2017-02-22,9.99,591580,Domini Games
"['Design &amp; Illustration', 'Utilities']",2017-02-22,14.99,600070,Dragom
"['Adventure', 'Strategy']",1998-04-13,9.99,557760,Tribal Dreams
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",2017-02-22,0.99,503430,ma_mutte
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2007-07-10,Free to Play,319730,"HANBITSOFT, INC.,IMC GAMES CO.,LTD."
"['Adventure', 'Indie']",2017-02-23,1.99,596870,Oriplay
"['Action', 'Massively Multiplayer', 'RPG', 'Early Access']",2017-02-23,Free,332650,Fairytale Distillery
"['Action', 'Massively Multiplayer', 'RPG']",2017-02-23,19.99,530150,Fairytale Distillery
"['Action', 'Massively Multiplayer', 'RPG']",2017-02-23,79.99,530152,Fairytale Distillery
"['Action', 'Massively Multiplayer', 'RPG']",2017-02-23,39.99,530151,Fairytale Distillery
"['Adventure', 'Casual', 'Indie']",2017-02-23,8.99,573040,MyDearest
"['Action', 'Adventure', 'Indie']",2017-02-23,4.99,578680,Tiny Warrior Games
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2017-02-24,9.99,465200,Awesome Games Studio
"['Indie', 'Simulation', 'Strategy']",2017-02-24,29.99,592550,Cosy Goat
['Indie'],2017-02-24,1.99,591720,Insignio Labs
"['Action', 'Casual', 'Indie', 'Strategy', 'Early Access']",2017-02-24,19.99,420290,Mastfire Studios Pty Ltd
"['Action', 'Casual', 'Indie']",2017-02-24,4.99,415090,"Daniel Gili,Joaquín Godoy,Emilio Martinez,Bruno Carro"
['Indie'],2017-02-24,1.99,588670,Insignio Labs
"['Adventure', 'Casual', 'Indie']",2017-02-24,4.99,562160,Nauris Amatnieks
"['Adventure', 'Indie']",2017-02-24,9.99,460140,"Orrery Games,Blip Haus Design"
"['Action', 'Adventure', 'Indie']",2017-02-24,14.99,367520,Team Cherry
"['Adventure', 'RPG']",2017-02-24,11.99,494320,Taito
"['Adventure', 'Indie']",2017-07-13,9.99,506900,Caracal Games
"['Action', 'Adventure', 'Indie', 'RPG']",2017-02-26,Free,598710,FantaBlade Network
"['Design &amp; Illustration', 'Early Access']",2017-02-26,14.99,592260,Pyromancers.com
"['Action', 'Indie']",2017-02-27,4.99,600310,Pierre Brengues
"['Action', 'Adventure', 'Indie', 'Simulation']",2017-02-25,0.99,601690,Alien Jellyfish
"['Indie', 'Strategy']",2017-02-27,3.99,599050,Cats Who Play
"['Action', 'Indie']",2017-02-27,4.99,551450,MorfeoDev
"['Action', 'Indie', 'Strategy']",2017-02-27,2.99,581000,Crystal Box Team
"['Casual', 'Indie']",2017-02-27,1.99,583030,"CFK Co., Ltd."
"['Adventure', 'Indie', 'RPG', 'Strategy']",2017-02-28,19.99,596230,inXile Entertainment
"['Adventure', 'Indie', 'RPG', 'Strategy']",2017-02-28,44.99,596231,inXile Entertainment
['Action'],2017-02-28,6.99,569716,"KOEI TECMO GAMES CO., LTD."
"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",2017-02-28,14.99,527230,IronOak Games
['Action'],2017-02-28,7.99,569717,"KOEI TECMO GAMES CO., LTD."
"['Action', 'Indie']",2017-02-28,1.99,590520,Crystal Box Team
"['Simulation', 'Strategy']",2017-02-28,2.99,584260,WarfareSims
"['Casual', 'Simulation']",2017-02-28,9.99,595130,"Sproing,Neopica"
['Simulation'],2017-02-28,19.99,500237,Carenado
['Simulation'],2017-02-28,14.99,556225,Toposim
"['Action', 'Casual', 'Indie']",2017-02-28,0.99,590470,Just1337 Studio
"['Action', 'Adventure', 'Casual', 'Massively Multiplayer']",2017-02-28,7.99,508401,"QLOC,DIMPS"
"['Action', 'Casual', 'Indie']",2017-02-28,0.99,590490,Just1337 Studio
"['Action', 'Casual', 'Indie']",2017-02-28,Free To Play,590480,Just1337 Studio
"['Adventure', 'Casual', 'Indie']",2017-02-28,1.99,597210,Andy Howard Games
"['Action', 'Adventure', 'RPG']",2017-02-28,14.99,596190,Massive Entertainment
"['Simulation', 'Sports']",2017-02-28,9.99,570210,"Visual Concepts,Yuke's Co., LTD"
"['Action', 'Adventure', 'Indie']",2017-02-28,0.99,595340,"Limed,lalalaZero,Urbanoff"
"['Action', 'Casual', 'Indie']",2017-02-28,9.99,552000,Babloon Studios
"['Action', 'Indie']",2017-02-28,14.99,390030,The Foregone Syndicate
"['Action', 'Simulation']",2017-02-28,6.99,586070,Fractal Phase
"['Action', 'Indie', 'Racing', 'Early Access']",2017-02-28,7.99,567320,2xMilk
"['Adventure', 'Casual', 'Indie', 'Simulation']",2017-02-28,1.99,576310,Watercolor Games
"['Action', 'Indie', 'Strategy']",2017-02-28,4.99,525150,NerdyYetis
['Simulation'],2017-03-01,9.99,556217,Neil Birch
['Indie'],2017-03-01,4.99,530010,Insignio Labs
['Simulation'],2017-03-01,39.99,500211,Dovetail Games
"['Action', 'Adventure', 'Indie']",2017-03-01,0.99,601180,the_dobrokot
"['Action', 'Indie', 'Early Access']",2017-03-01,9.99,391140,Quad-Games
"['Adventure', 'Casual']",2017-03-01,6.99,596270,Deep Shadows Games
"['Adventure', 'Indie', 'RPG']",2017-03-02,1.99,398140,L Rod
"['Adventure', 'Free to Play']",2017-03-02,Free To Play,596650,Avallon Alliance
"['Casual', 'Indie']",2017-03-03,1.99,584220,PotionC
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2017-03-03,0.99,512020,GamersHype Productions
"['Casual', 'Sports']",2017-03-03,11.99,545200,Stage Clear Studios
"['Adventure', 'Casual', 'Indie']",2017-03-03,4.99,566320,Octo Studio
"['Adventure', 'Casual']",2017-03-03,9.99,596400,ERS G Studios
"['Casual', 'Indie']",2017-03-03,4.99,494720,Suspicious Developments
"['Action', 'Adventure', 'Indie', 'RPG']",2017-03-03,1.99,575830,ChairKilling
"['Adventure', 'Indie']",2017-03-03,6.99,592750,R I MAD
"['Action', 'Adventure', 'Indie', 'RPG']",2017-03-03,1.99,577460,Warfare Studios
"['Adventure', 'Indie', 'RPG', 'Early Access']",2017-03-03,19.99,432420,Eminent Softworks
"['Action', 'Adventure', 'Casual', 'Indie']",2017-03-03,4.99,595550,Oscar Celestini
"['Action', 'Free to Play', 'Indie']",2017-03-03,Free to Play,466240,Automaton
"['Action', 'Indie']",2017-03-03,2.99,602441,The Foregone Syndicate
"['Action', 'Indie']",2017-03-03,6.99,602440,The Foregone Syndicate
"['Action', 'Adventure', 'Indie', 'RPG']",2017-03-02,0.99,587490,Marcin Mikołajczyk
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']",2017-03-03,9.99,591620,Playsaurus
"['Action', 'Free to Play', 'Indie']",2017-03-03,Free To Play,571350,"L. Stotch,Vladimir Soldatov"
"['Casual', 'Indie', 'Simulation', 'Strategy']",2017-03-03,6.99,517110,Pixel Battery
['Indie'],2017-03-03,2.99,596630,mibix
"['Action', 'Adventure', 'Indie', 'RPG']",2017-03-13,9.99,593560,Ehnenu
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG']",2017-03-06,1.99,597240,"GCRH,Daynar"
"['Adventure', 'Indie']",2017-03-06,4.99,592570,Joe Sansone
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2017-03-06,13.99,503240,Because I Can
['Casual'],2017-03-06,9.99,595150,Neopica
"['Action', 'Casual', 'Indie']",2017-03-06,4.99,554670,Rushing Vise
"['Adventure', 'Casual']",2017-03-06,9.99,597280,Top Evidence Studio
"['Adventure', 'Indie', 'RPG', 'Strategy']",2017-03-06,9.99,604060,Ian Williams
['Action'],2017-03-06,24.99,357190,"CAPCOM CO., LTD."
"['Indie', 'RPG', 'Simulation', 'Early Access']",2017-03-07,11.99,466860,Pixel Gangsta Studio
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2017-03-06,19.99,598330,LVGameDev LLC
"['Action', 'Adventure']",2017-03-06,59.99,460930,"Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections,Ubisoft Belgrade"
"['Action', 'Adventure', 'Casual', 'Indie']",2017-03-06,0.99,602200,JustForward
"['Action', 'Adventure']",2017-03-06,39.99,573830,"Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections"
"['Adventure', 'Indie', 'RPG']",2017-03-06,3.99,592740,GamerGG
"['Adventure', 'Indie']",2017-03-07,9.99,506090,Threye Interactive
"['Adventure', 'Indie']",2017-03-07,Free,604930,Threye Interactive
"['Action', 'Indie']",2017-03-07,1.99,602210,Polygon Art
"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",2017-03-07,4.99,499410,AtomicTorch Studio
"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",2017-03-07,4.99,602740,AtomicTorch Studio
"['Casual', 'Indie', 'Simulation', 'Strategy']",2017-03-07,1.99,594720,SimProse Studios
"['Adventure', 'Indie']",2017-03-07,7.99,569800,ZAR 21
"['Action', 'Indie', 'Sports']",2017-03-07,14.99,415880,High Horse Entertainment
"['Action', 'Indie']",2017-03-07,2.99,601640,HeX
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2017-03-07,14.99,548650,Crowdwork Studios
"['Adventure', 'Indie', 'RPG']",2017-03-07,14.99,443880,Hollow Ponds
['RPG'],2017-03-07,59.99,527290,"KOEI TECMO GAMES CO., LTD."
['Adventure'],2017-03-07,29.99,332310,"TT Games,Traveller's Tales"
"['Adventure', 'Casual']",2017-03-08,9.99,598050,Daily Magic Productions
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Utilities', 'Web Publishing']",2017-03-08,99.99,585410,YoYo Games Ltd.
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2017-03-10,2.99,603750,Arcane Raise
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Utilities', 'Web Publishing']",2017-03-08,399.99,585620,YoYo Games Ltd.
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Utilities', 'Web Publishing']",2017-03-08,399.99,585610,YoYo Games Ltd.
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Utilities', 'Web Publishing']",2017-03-08,149.99,585600,YoYo Games Ltd.
['Strategy'],2017-03-01,11.99,597640,Iron Helmet Games
"['Action', 'Indie']",2014-11-04,9.99,328070,Turbo Pixel Studios
"['Action', 'Adventure', 'Indie', 'Early Access']",2017-03-08,14.99,471400,Spread Shot Studios LLC
"['Casual', 'Indie', 'Simulation']",2017-03-08,2.99,591040,Play Spirit Limited
['Indie'],2017-03-08,9.99,603800,Yaeko
"['Free to Play', 'Indie', 'Strategy']",2017-03-09,Free To Play,540160,Deckbound
"['Action', 'Indie']",2017-03-09,9.99,450950,Doragon Entertainment
